Order_ID,Order_Date,Region,Country,Product,Category,Customer_Type,Quantity,Unit_Price,Revenue,Material_Cost,Shipping_Cost,Operational_Cost,Total_Cost,Profit,Margin,Quarter
ORD000188,2024-11-24,Europe,Spain,Printer,Office,Wholesale,5,2338,11690,5587.34,457.06,1725.89,7770.29,3919.71,33.53,4
ORD000189,2024-08-09,Middle East,UAE,Desktop,Computers,Retail,10,754,7540,2883.25,578.6,722.2,4184.05,3355.95,44.51,3
ORD000190,2024-09-22,North America,USA,Monitor,Accessories,Retail,21,2336,49056,19862.29,3004.73,6034.38,28901.4,20154.6,41.08,3
ORD000191,2024-02-17,Middle East,Qatar,Smartphone,Mobile,Retail,6,1462,8772,4548.33,510.36,1208.49,6267.18,2504.82,28.55,1
ORD000192,2024-01-15,Europe,Germany,Smartwatch,Wearables,Wholesale,21,943,19803,9968.67,1006.57,2470.02,13445.26,6357.74,32.1,1
ORD000193,2024-09-11,Africa,Kenya,Monitor,Accessories,Wholesale,16,1083,17328,8853.53,1113.32,1747.02,11713.87,5614.13,32.4,3
ORD000194,2024-02-07,Africa,South Africa,Smartphone,Mobile,Wholesale,14,2063,28882,12791.5,1357.73,2601.02,16750.25,12131.75,42.0,1
ORD000195,2024-06-12,Africa,Egypt,Mouse,Accessories,Retail,25,1597,39925,18085.87,1409.72,3869.6,23365.19,16559.81,41.48,2
ORD000196,2024-03-03,North America,Canada,Tablet,Mobile,Retail,4,287,1148,468.43,56.49,141.29,666.21,481.79,41.97,1
ORD000197,2024-05-07,Asia,China,Smartwatch,Wearables,Wholesale,7,732,5124,2304.02,285.59,588.82,3178.43,1945.57,37.97,2
ORD000198,2024-06-06,South America,Brazil,Desktop,Computers,Wholesale,17,1952,33184,18030.11,1352.49,3474.45,22857.05,10326.95,31.12,2
ORD000199,2024-01-26,North America,Canada,Smartwatch,Wearables,Wholesale,10,2278,22780,8010.26,805.84,2035.97,10852.07,11927.93,52.36,1
ORD000200,2024-05-15,Africa,Egypt,Mouse,Accessories,Wholesale,2,1720,3440,1239.2,199.83,362.5,1801.53,1638.47,47.63,2
ORD000201,2024-05-27,Europe,Spain,Headphones,Audio,Wholesale,25,2332,58300,23666.54,4632.2,7440.71,35739.45,22560.55,38.7,2
ORD000202,2024-03-01,Asia,India,Mouse,Accessories,Wholesale,11,2364,26004,13984.68,1761.73,2442.66,18189.07,7814.93,30.05,1
ORD000203,2024-09-17,South America,Brazil,Laptop,Computers,Retail,5,1444,7220,3687.93,404.08,652.87,4744.88,2475.12,34.28,3
ORD000204,2024-09-20,Asia,China,Smartwatch,Wearables,Wholesale,6,1689,10134,5554.68,678.63,1022.99,7256.3,2877.7,28.4,3
ORD000205,2024-06-21,Middle East,Qatar,Headphones,Audio,Wholesale,23,2385,54855,22488.25,3883.05,5802.84,32174.14,22680.86,41.35,2
ORD000206,2024-12-10,Europe,Spain,Smartwatch,Wearables,Wholesale,24,189,4536,2129.12,196.3,571.04,2896.46,1639.54,36.15,4
ORD000207,2024-10-23,Middle East,UAE,Laptop,Computers,Wholesale,6,2227,13362,6357.71,814.91,1855.74,9028.36,4333.64,32.43,4
ORD000208,2024-03-16,Africa,South Africa,Laptop,Computers,Retail,7,157,1099,481.59,55.98,119.69,657.26,441.74,40.19,1
ORD000209,2024-04-14,South America,Argentina,Laptop,Computers,Retail,17,929,15793,7299.17,1261.96,1792.28,10353.41,5439.59,34.44,2
ORD000210,2024-07-11,North America,USA,Printer,Office,Wholesale,18,1531,27558,13370.42,2022.28,3517.84,18910.54,8647.46,31.38,3
ORD000211,2024-12-20,North America,Mexico,Printer,Office,Retail,8,1222,9776,4512.77,403.2,1447.86,6363.83,3412.17,34.9,4
ORD000212,2024-06-01,North America,Mexico,Tablet,Mobile,Wholesale,11,2045,22495,9442.52,1725.03,3052.09,14219.64,8275.36,36.79,2
ORD000213,2024-05-20,North America,USA,Smartwatch,Wearables,Wholesale,13,1493,19409,10498.75,1363.11,1947.34,13809.2,5599.8,28.85,2
ORD000214,2024-05-27,Africa,South Africa,Keyboard,Accessories,Wholesale,21,1130,23730,11852.37,965.8,3273.71,16091.88,7638.12,32.19,2
ORD000215,2024-05-18,Middle East,Qatar,Monitor,Accessories,Retail,4,2483,9932,3951.51,323.17,1423.88,5698.56,4233.44,42.62,2
ORD000216,2024-04-25,Africa,South Africa,Laptop,Computers,Retail,14,1432,20048,9893.12,702.23,2685.5,13280.85,6767.15,33.75,2
ORD000217,2024-01-03,Middle East,UAE,Mouse,Accessories,Wholesale,16,896,14336,7184.95,635.98,1433.3,9254.23,5081.77,35.45,1
ORD000218,2024-01-31,Europe,Netherlands,Tablet,Mobile,Retail,6,1791,10746,5657.22,416.83,1551.45,7625.5,3120.5,29.04,1
ORD000219,2024-07-22,South America,Brazil,Monitor,Accessories,Retail,1,1302,1302,603.6,46.05,193.75,843.4,458.6,35.22,3
ORD000220,2024-05-25,South America,Argentina,Smartphone,Mobile,Wholesale,9,869,7821,4002.5,363.94,1025.95,5392.39,2428.61,31.05,2
ORD000221,2024-11-27,North America,Mexico,Smartphone,Mobile,Retail,24,1460,35040,17805.7,2045.95,4660.66,24512.31,10527.69,30.04,4
ORD000222,2024-03-30,Middle East,Qatar,Mouse,Accessories,Wholesale,17,1423,24191,8886.5,1535.23,2248.18,12669.91,11521.09,47.63,1
ORD000223,2024-03-12,South America,Argentina,Tablet,Mobile,Retail,9,1651,14859,5900.57,1005.77,2181.04,9087.38,5771.62,38.84,1
ORD000224,2024-06-03,Middle East,Qatar,Smartwatch,Wearables,Retail,9,1552,13968,6824.12,462.43,1233.04,8519.59,5448.41,39.01,2
ORD000225,2024-06-06,Asia,Singapore,Headphones,Audio,Wholesale,23,560,12880,6153.32,992.17,1361.78,8507.27,4372.73,33.95,2
ORD000226,2024-04-23,Asia,Japan,Printer,Office,Retail,15,1610,24150,10461.03,1387.7,2727.93,14576.66,9573.34,39.64,2
ORD000227,2024-10-02,Africa,South Africa,Tablet,Mobile,Retail,17,1909,32453,14786.71,1560.64,4679.95,21027.3,11425.7,35.21,4
ORD000228,2024-02-27,Europe,Netherlands,Headphones,Audio,Retail,19,2278,43282,16445.88,2008.54,5039.06,23493.48,19788.52,45.72,1
ORD000229,2024-02-29,Africa,South Africa,Smartwatch,Wearables,Wholesale,3,2170,6510,2858.52,213.41,580.93,3652.86,2857.14,43.89,1
ORD000230,2024-07-31,South America,Brazil,Headphones,Audio,Wholesale,22,1342,29524,14604.22,1470.22,4049.27,20123.71,9400.29,31.84,3
ORD000231,2024-04-21,Middle East,UAE,Laptop,Computers,Wholesale,12,341,4092,1875.09,135.09,583.5,2593.68,1498.32,36.62,2
ORD000232,2024-08-29,Europe,Italy,Mouse,Accessories,Retail,25,634,15850,7975.17,2751.83,1984.6,12711.6,3138.4,19.8,3
ORD000233,2024-08-03,North America,Canada,Printer,Office,Wholesale,13,408,5304,2580.64,334.63,624.55,3539.82,1764.18,33.26,3
ORD000234,2024-11-30,North America,USA,Smartphone,Mobile,Wholesale,17,601,10217,5063.26,420.27,819.84,6303.37,3913.63,38.31,4
ORD000235,2024-01-12,North America,Canada,Headphones,Audio,Wholesale,18,1633,29394,15128.27,1245.59,3063.77,19437.63,9956.37,33.87,1
ORD000236,2024-05-21,Asia,India,Laptop,Computers,Wholesale,20,144,2880,1146.62,96.09,350.14,1592.85,1287.15,44.69,2
ORD000237,2024-08-16,Middle East,Qatar,Laptop,Computers,Retail,24,261,6264,2696.36,261.32,596.39,3554.07,2709.93,43.26,3
ORD000238,2024-01-29,Asia,China,Tablet,Mobile,Wholesale,19,1393,26467,10517.48,1953.61,3943.55,16414.64,10052.36,37.98,1
ORD000239,2024-09-23,Asia,Singapore,Monitor,Accessories,Wholesale,2,2360,4720,2547.4,349.21,678.79,3575.4,1144.6,24.25,3
ORD000240,2024-11-16,Africa,Egypt,Headphones,Audio,Wholesale,2,1490,2980,1604.19,189.43,402.32,2195.94,784.06,26.31,4
ORD000241,2024-06-12,Africa,Egypt,Mouse,Accessories,Retail,10,1621,16210,6269.64,922.29,1570.23,8762.16,7447.84,45.95,2
ORD000242,2024-04-25,North America,Mexico,Smartphone,Mobile,Wholesale,2,2383,4766,2061.46,242.23,558.1,2861.79,1904.21,39.95,2
ORD000243,2024-07-17,Asia,China,Tablet,Mobile,Wholesale,21,403,8463,4523.01,612.35,731.82,5867.18,2595.82,30.67,3
ORD000244,2024-04-07,Europe,Italy,Mouse,Accessories,Retail,3,850,2550,1302.87,151.42,323.85,1778.14,771.86,30.27,2
ORD000245,2024-04-21,South America,Brazil,Keyboard,Accessories,Wholesale,1,947,947,508.95,73.96,83.54,666.45,280.55,29.63,2
ORD000246,2024-09-02,Asia,Japan,Mouse,Accessories,Retail,18,1397,25146,12701.31,1232.99,2951.02,16885.32,8260.68,32.85,3
ORD000247,2024-07-02,North America,Canada,Keyboard,Accessories,Wholesale,15,483,7245,3699.03,479.04,965.86,5143.93,2101.07,29.0,3
ORD000248,2024-06-12,Asia,China,Keyboard,Accessories,Wholesale,2,2384,4768,2492.79,319.75,386.85,3199.39,1568.61,32.9,2
ORD000249,2024-10-10,Middle East,Qatar,Mouse,Accessories,Wholesale,5,883,4415,1836.52,216.3,610.75,2663.57,1751.43,39.67,4
ORD000250,2024-09-12,Middle East,Qatar,Keyboard,Accessories,Wholesale,25,2081,52025,28265.27,3229.96,5948.63,37443.86,14581.14,28.03,3
ORD000251,2024-03-27,Africa,Egypt,Smartphone,Mobile,Retail,24,2318,55632,24904.4,4219.41,6561.77,35685.58,19946.42,35.85,1
ORD000252,2024-11-24,Europe,Netherlands,Laptop,Computers,Retail,22,278,6116,3075.54,309.59,849.99,4235.12,1880.88,30.75,4
ORD000253,2024-04-28,Europe,France,Laptop,Computers,Retail,17,1947,33099,14055.16,2015.46,4192.74,20263.36,12835.64,38.78,2
ORD000254,2024-11-11,South America,Argentina,Laptop,Computers,Retail,18,2339,42102,18199.33,1298.27,5496.56,24994.16,17107.84,40.63,4
ORD000255,2024-10-01,North America,USA,Headphones,Audio,Wholesale,6,518,3108,1658.46,174.73,301.07,2134.26,973.74,31.33,4
ORD000256,2024-11-13,Middle East,Saudi Arabia,Keyboard,Accessories,Wholesale,13,403,5239,2224.53,263.53,626.32,3114.38,2124.62,40.55,4
ORD000257,2024-12-22,Asia,China,Desktop,Computers,Retail,3,1740,5220,2222.95,300.86,438.1,2961.91,2258.09,43.26,4
ORD000258,2024-01-05,Africa,South Africa,Desktop,Computers,Wholesale,14,1436,20104,9311.6,1465.54,1742.52,12519.66,7584.34,37.73,1
ORD000259,2024-09-27,Europe,France,Tablet,Mobile,Wholesale,9,270,2430,1299.64,343.33,242.09,1885.06,544.94,22.43,3
ORD000260,2024-10-05,Middle East,Qatar,Laptop,Computers,Retail,11,144,1584,858.99,94.01,210.13,1163.13,420.87,26.57,4
ORD000261,2024-12-30,South America,Brazil,Monitor,Accessories,Retail,19,1064,20216,9366.86,1465.1,2575.37,13407.33,6808.67,33.68,4
ORD000262,2024-10-03,North America,Canada,Smartphone,Mobile,Retail,17,1496,25432,9174.32,1318.76,3527.6,14020.68,11411.32,44.87,4
ORD000263,2024-06-23,Middle East,Qatar,Smartwatch,Wearables,Wholesale,25,1416,35400,12599.75,1545.79,5291.63,19437.17,15962.83,45.09,2
ORD000264,2024-09-08,Asia,China,Headphones,Audio,Wholesale,14,840,11760,5714.64,741.28,1011.34,7467.26,4292.74,36.5,3
ORD000265,2024-11-12,North America,USA,Desktop,Computers,Retail,9,711,6399,2725.97,442.78,581.03,3749.78,2649.22,41.4,4
ORD000266,2024-07-18,North America,Canada,Desktop,Computers,Retail,1,1342,1342,589.07,91.35,116.96,797.38,544.62,40.58,3
ORD000267,2024-02-14,Asia,Singapore,Printer,Office,Wholesale,4,187,748,275.21,43.17,91.09,409.47,338.53,45.26,1
ORD000268,2024-06-15,South America,Brazil,Monitor,Accessories,Wholesale,13,426,5538,2741.14,321.08,827.88,3890.1,1647.9,29.76,2
ORD000269,2024-05-04,Middle East,Qatar,Smartphone,Mobile,Wholesale,6,648,3888,1569.91,168.82,350.76,2089.49,1798.51,46.26,2
ORD000270,2024-03-26,South America,Argentina,Mouse,Accessories,Wholesale,16,395,6320,2668.46,487.97,824.53,3980.96,2339.04,37.01,1
ORD000271,2024-09-10,Middle East,Qatar,Tablet,Mobile,Wholesale,4,634,2536,1042.12,196.39,261.86,1500.37,1035.63,40.84,3
ORD000272,2024-11-13,South America,Argentina,Printer,Office,Wholesale,14,637,8918,3657.16,536.51,1147.48,5341.15,3576.85,40.11,4
ORD000273,2024-09-02,North America,USA,Mouse,Accessories,Wholesale,10,2091,20910,11365.69,1444.85,2149.8,14960.34,5949.66,28.45,3
ORD000274,2024-05-23,South America,Argentina,Desktop,Computers,Retail,19,2314,43966,16970.24,3006.43,3600.12,23576.79,20389.21,46.37,2
ORD000275,2024-08-24,Africa,South Africa,Printer,Office,Wholesale,23,363,8349,4289.66,582.62,907.03,5779.31,2569.69,30.78,3
ORD000276,2024-09-12,Asia,China,Tablet,Mobile,Wholesale,22,711,15642,7712.25,1086.4,1332.35,10131.0,5511.0,35.23,3
ORD000277,2024-11-02,South America,Argentina,Headphones,Audio,Wholesale,18,230,4140,2103.72,198.62,590.72,2893.06,1246.94,30.12,4
ORD000278,2024-10-01,Middle East,Qatar,Desktop,Computers,Retail,25,1096,27400,13193.66,1308.36,3432.95,17934.97,9465.03,34.54,4
ORD000279,2024-01-23,Middle East,Qatar,Mouse,Accessories,Wholesale,14,513,7182,2528.85,308.37,831.3,3668.52,3513.48,48.92,1
ORD000280,2024-09-22,Middle East,Qatar,Smartwatch,Wearables,Retail,15,1612,24180,10354.52,1659.16,2930.65,14944.33,9235.67,38.2,3
ORD000281,2024-09-13,Asia,China,Laptop,Computers,Wholesale,4,1290,5160,2235.29,402.93,454.72,3092.94,2067.06,40.06,3
ORD000282,2024-03-13,North America,Canada,Keyboard,Accessories,Wholesale,7,2214,15498,6921.18,833.92,1715.19,9470.29,6027.71,38.89,1
ORD000283,2024-12-22,South America,Argentina,Desktop,Computers,Wholesale,2,551,1102,390.68,51.96,96.6,539.24,562.76,51.07,4
ORD000284,2024-03-25,Africa,South Africa,Headphones,Audio,Retail,18,735,13230,5506.3,678.94,1486.31,7671.55,5558.45,42.01,1
ORD000285,2024-07-26,Africa,South Africa,Smartphone,Mobile,Wholesale,13,199,2587,1286.97,191.84,288.37,1767.18,819.82,31.69,3
ORD000286,2024-08-07,South America,Brazil,Tablet,Mobile,Retail,9,336,3024,1407.58,211.6,355.57,1974.75,1049.25,34.7,3
ORD000287,2024-07-06,North America,USA,Printer,Office,Retail,9,2084,18756,8544.16,1162.04,2284.25,11990.45,6765.55,36.07,3
ORD000288,2024-11-08,South America,Brazil,Keyboard,Accessories,Wholesale,15,786,11790,6045.29,769.88,1188.68,8003.85,3786.15,32.11,4
ORD000289,2024-11-10,Middle East,UAE,Smartphone,Mobile,Wholesale,4,1057,4228,1738.03,165.54,543.47,2447.04,1780.96,42.12,4
ORD000290,2024-09-18,South America,Argentina,Smartwatch,Wearables,Retail,19,1651,31369,13633.21,1704.39,3689.51,19027.11,12341.89,39.34,3
ORD000291,2024-11-26,Asia,Japan,Printer,Office,Wholesale,5,846,4230,1746.63,222.29,354.27,2323.19,1906.81,45.08,4
ORD000292,2024-07-02,Europe,Spain,Smartphone,Mobile,Retail,13,2380,30940,13956.65,3726.62,3958.12,21641.39,9298.61,30.05,3
ORD000293,2024-07-31,Africa,Egypt,Printer,Office,Retail,3,2395,7185,2559.1,488.96,721.71,3769.77,3415.23,47.53,3
ORD000294,2024-05-20,Asia,China,Smartphone,Mobile,Wholesale,19,2108,40052,18421.73,1428.28,3524.35,23374.36,16677.64,41.64,2
ORD000295,2024-10-05,North America,Mexico,Laptop,Computers,Wholesale,18,975,17550,9616.61,616.37,2423.74,12656.72,4893.28,27.88,4
ORD000296,2024-05-06,North America,USA,Printer,Office,Wholesale,12,436,5232,2290.64,416.98,702.63,3410.25,1821.75,34.82,2
ORD000297,2024-05-01,Asia,China,Smartwatch,Wearables,Wholesale,6,650,3900,1977.18,275.64,531.89,2784.71,1115.29,28.6,2
ORD000298,2024-10-18,North America,Mexico,Monitor,Accessories,Retail,11,1278,14058,5733.79,609.66,1968.98,8312.43,5745.57,40.87,4
ORD000299,2024-12-13,Europe,France,Mouse,Accessories,Retail,9,599,5391,2643.13,197.5,486.47,3327.1,2063.9,38.28,4
ORD000300,2024-06-13,Asia,Singapore,Printer,Office,Retail,19,1180,22420,10662.11,1093.17,1912.12,13667.4,8752.6,39.04,2
ORD000301,2024-02-17,South America,Argentina,Keyboard,Accessories,Wholesale,16,1420,22720,10596.41,1668.68,3164.93,15430.02,7289.98,32.09,1
ORD000302,2024-02-17,Africa,Egypt,Keyboard,Accessories,Retail,18,1709,30762,12106.88,1583.69,2917.15,16607.72,14154.28,46.01,1
ORD000303,2024-05-17,North America,Canada,Keyboard,Accessories,Retail,19,2067,39273,19937.36,2934.0,5237.36,28108.72,11164.28,28.43,2
ORD000304,2024-01-24,Europe,Spain,Laptop,Computers,Retail,6,1887,11322,4996.44,901.14,1244.81,7142.39,4179.61,36.92,1
ORD000305,2024-12-18,Asia,China,Smartphone,Mobile,Wholesale,3,1556,4668,1867.56,226.83,668.77,2763.16,1904.84,40.81,4
ORD000306,2024-03-25,Europe,Spain,Monitor,Accessories,Retail,14,453,6342,3112.27,190.6,719.03,4021.9,2320.1,36.58,1
ORD000307,2024-03-08,Middle East,UAE,Headphones,Audio,Wholesale,1,113,113,55.27,8.01,16.86,80.14,32.86,29.08,1
ORD000308,2024-08-04,Africa,South Africa,Printer,Office,Retail,8,1649,13192,4852.89,927.37,1150.66,6930.92,6261.08,47.46,3
ORD000309,2024-07-07,North America,USA,Mouse,Accessories,Retail,21,665,13965,5078.82,812.27,1713.82,7604.91,6360.09,45.54,3
ORD000310,2024-03-25,South America,Argentina,Tablet,Mobile,Retail,14,1892,26488,13826.54,909.45,2305.32,17041.31,9446.69,35.66,1
ORD000311,2024-03-04,Middle East,Qatar,Mouse,Accessories,Wholesale,14,1368,19152,9733.34,811.84,2396.36,12941.54,6210.46,32.43,1
ORD000312,2024-05-07,Middle East,Qatar,Smartwatch,Wearables,Wholesale,25,189,4725,2455.01,297.3,477.77,3230.08,1494.92,31.64,2
ORD000313,2024-09-22,Middle East,Qatar,Tablet,Mobile,Wholesale,10,303,3030,1535.48,211.16,293.16,2039.8,990.2,32.68,3
ORD000314,2024-07-16,Europe,France,Printer,Office,Retail,17,129,2193,1200.4,370.02,195.7,1766.12,426.88,19.47,3
ORD000315,2024-10-18,South America,Argentina,Headphones,Audio,Retail,25,2009,50225,27166.23,3441.33,4076.68,34684.24,15540.76,30.94,4
ORD000316,2024-02-04,Europe,Italy,Tablet,Mobile,Retail,2,1710,3420,1543.52,210.09,393.55,2147.16,1272.84,37.22,1
ORD000317,2024-07-31,South America,Argentina,Desktop,Computers,Retail,9,422,3798,1564.71,211.04,357.86,2133.61,1664.39,43.82,3
ORD000318,2024-03-20,Middle East,Saudi Arabia,Mouse,Accessories,Retail,10,1871,18710,9280.0,1353.17,1572.64,12205.81,6504.19,34.76,1
ORD000319,2024-02-14,South America,Brazil,Printer,Office,Retail,10,799,7990,2987.37,522.51,1031.55,4541.43,3448.57,43.16,1
ORD000320,2024-03-24,South America,Argentina,Headphones,Audio,Wholesale,6,1603,9618,3610.46,664.18,950.39,5225.03,4392.97,45.67,1
ORD000321,2024-03-01,Europe,Italy,Mouse,Accessories,Wholesale,17,341,5797,2333.81,456.53,718.41,3508.75,2288.25,39.47,1
ORD000322,2024-09-11,South America,Argentina,Laptop,Computers,Wholesale,19,763,14497,6140.02,619.83,1264.19,8024.04,6472.96,44.65,3
ORD000323,2024-10-20,Africa,Kenya,Desktop,Computers,Retail,24,2164,51936,18204.28,3787.92,4199.55,26191.75,25744.25,49.57,4
ORD000324,2024-01-24,South America,Argentina,Mouse,Accessories,Retail,6,224,1344,619.01,101.74,177.2,897.95,446.05,33.19,1
ORD000325,2024-08-02,Asia,China,Tablet,Mobile,Wholesale,24,1390,33360,13485.83,1130.72,3539.38,18155.93,15204.07,45.58,3
ORD000326,2024-09-14,Africa,South Africa,Smartphone,Mobile,Retail,17,268,4556,2463.96,152.38,512.81,3129.15,1426.85,31.32,3
ORD000327,2024-05-24,North America,Canada,Desktop,Computers,Wholesale,1,1591,1591,620.7,92.58,161.13,874.41,716.59,45.04,2
ORD000328,2024-11-14,Asia,Singapore,Keyboard,Accessories,Wholesale,25,880,22000,10922.84,1261.22,2985.8,15169.86,6830.14,31.05,4
ORD000329,2024-03-18,Europe,Spain,Laptop,Computers,Retail,18,1498,26964,12866.91,1743.84,2175.23,16785.98,10178.02,37.75,1
ORD000330,2024-06-20,Europe,Spain,Monitor,Accessories,Retail,7,2250,15750,8609.31,803.1,2319.71,11732.12,4017.88,25.51,2
ORD000331,2024-03-13,Africa,Egypt,Desktop,Computers,Retail,8,2208,17664,7641.65,1320.89,1979.99,10942.53,6721.47,38.05,1
ORD000332,2024-02-13,Middle East,UAE,Headphones,Audio,Retail,21,1695,35595,12990.97,2078.43,3931.43,19000.83,16594.17,46.62,1
ORD000333,2024-03-07,Asia,China,Monitor,Accessories,Wholesale,13,1416,18408,7613.76,802.55,1568.88,9985.19,8422.81,45.76,1
ORD000334,2024-04-13,Asia,India,Smartphone,Mobile,Retail,6,1921,11526,5108.45,580.05,1354.47,7042.97,4483.03,38.89,2
ORD000335,2024-04-16,South America,Argentina,Printer,Office,Wholesale,4,450,1800,686.74,115.74,248.12,1050.6,749.4,41.63,2
ORD000336,2024-12-22,Middle East,UAE,Tablet,Mobile,Wholesale,5,453,2265,1114.9,177.62,244.02,1536.54,728.46,32.16,4
ORD000337,2024-01-26,Africa,Egypt,Monitor,Accessories,Retail,1,1736,1736,904.32,100.34,205.73,1210.39,525.61,30.28,1
ORD000338,2024-02-18,South America,Brazil,Smartphone,Mobile,Retail,1,332,332,171.34,26.27,29.6,227.21,104.79,31.56,1
ORD000339,2024-07-24,North America,Mexico,Desktop,Computers,Wholesale,3,169,507,278.56,20.22,63.49,362.27,144.73,28.55,3
ORD000340,2024-03-06,Europe,Italy,Desktop,Computers,Retail,15,287,4305,1651.39,252.68,592.01,2496.08,1808.92,42.02,1
ORD000341,2024-07-21,South America,Brazil,Mouse,Accessories,Wholesale,6,1529,9174,3604.86,361.07,913.64,4879.57,4294.43,46.81,3
ORD000342,2024-03-17,Europe,Netherlands,Smartwatch,Wearables,Retail,21,1288,27048,12165.6,2005.31,3070.82,17241.73,9806.27,36.26,1
ORD000343,2024-02-14,North America,Canada,Smartphone,Mobile,Wholesale,7,2233,15631,6249.74,1245.86,1845.33,9340.93,6290.07,40.24,1
ORD000344,2024-01-10,South America,Argentina,Printer,Office,Wholesale,12,2396,28752,12952.16,1420.9,2662.06,17035.12,11716.88,40.75,1
ORD000345,2024-06-12,Middle East,UAE,Laptop,Computers,Wholesale,2,2012,4024,1834.49,275.01,603.49,2712.99,1311.01,32.58,2
ORD000346,2024-03-22,Europe,France,Tablet,Mobile,Wholesale,18,309,5562,2796.63,430.44,669.1,3896.17,1665.83,29.95,1
ORD000347,2024-07-17,North America,USA,Smartphone,Mobile,Retail,19,1382,26258,13424.19,1703.65,3780.59,18908.43,7349.57,27.99,3
ORD000348,2024-01-15,Africa,Kenya,Keyboard,Accessories,Retail,19,851,16169,8364.86,1140.24,2391.83,11896.93,4272.07,26.42,1
ORD000349,2024-10-04,North America,USA,Printer,Office,Retail,3,310,930,368.77,38.07,108.67,515.51,414.49,44.57,4
ORD000350,2024-01-01,North America,Mexico,Tablet,Mobile,Retail,11,806,8866,4732.28,640.25,910.11,6282.64,2583.36,29.14,1
ORD000351,2024-01-12,Asia,Japan,Desktop,Computers,Wholesale,3,1610,4830,2371.08,304.81,584.53,3260.42,1569.58,32.5,1
ORD000352,2024-06-21,North America,Canada,Smartphone,Mobile,Retail,24,1869,44856,22803.38,3500.25,5626.85,31930.48,12925.52,28.82,2
ORD000353,2024-03-30,Africa,Kenya,Smartwatch,Wearables,Wholesale,8,2492,19936,10224.99,975.25,2619.18,13819.42,6116.58,30.68,1
ORD000354,2024-05-30,Asia,Japan,Laptop,Computers,Wholesale,25,2404,60100,21424.24,3613.18,8682.81,33720.23,26379.77,43.89,2
ORD000355,2024-11-09,Asia,India,Printer,Office,Retail,11,398,4378,1740.69,346.38,401.69,2488.76,1889.24,43.15,4
ORD000356,2024-02-15,Africa,Kenya,Keyboard,Accessories,Wholesale,1,1166,1166,457.0,75.39,121.89,654.28,511.72,43.89,1
ORD000357,2024-02-25,Africa,South Africa,Laptop,Computers,Wholesale,15,1798,26970,14666.84,2001.92,3088.49,19757.25,7212.75,26.74,1
ORD000358,2024-07-12,North America,Mexico,Mouse,Accessories,Retail,16,2447,39152,18800.55,2519.75,3577.94,24898.24,14253.76,36.41,3
ORD000359,2024-02-07,Europe,Italy,Laptop,Computers,Wholesale,9,508,4572,1668.05,176.05,485.92,2330.02,2241.98,49.04,1
ORD000360,2024-02-08,Middle East,UAE,Keyboard,Accessories,Wholesale,23,206,4738,2067.02,296.99,580.46,2944.47,1793.53,37.85,1
